Temp,Audio,Humidity,CO2,Fire
70.58,0.868,28.11,4323.64,1
69.74,0.551,16.92,2977.0,1
89.87,0.844,8.33,1852.2,1
36.58,0.489,34.7,1989.2,1
30.89,0.374,47.28,1252.47,0
77.16,0.737,21.34,2133.47,1
87.74,0.956,25.42,3352.32,1
65.9,0.905,6.4,4928.13,1
22.42,0.15,33.92,731.97,0
55.75,0.946,8.11,2313.33,1
42.89,0.387,60.22,915.12,0
84.69,0.952,21.73,2465.69,1
19.33,0.044,36.98,503.8,0
64.4,0.921,13.37,2125.6,1
41.95,0.443,32.9,3558.74,1
11.42,0.141,28.73,806.68,0
60.31,0.637,24.94,3887.74,1
47.3,0.681,10.23,4549.12,1
75.09,0.54,25.14,2055.96,1
15.9,0.444,47.23,437.46,0
74.62,0.896,9.77,1367.02,1
79.56,0.996,19.08,1564.2,1
17.84,0.014,50.7,1200.92,0
75.27,0.667,8.96,1767.1,1
73.88,0.969,20.06,4331.74,1
57.26,0.675,20.17,1364.56,1
38.71,0.133,17.14,1132.62,0
76.61,0.784,16.68,3553.54,1
49.54,0.707,34.25,2315.86,1
47.21,0.911,34.03,4593.63,1
47.59,0.934,21.73,2530.5,1
44.36,0.614,21.6,3151.0,1
38.15,0.454,31.96,3540.78,1
76.47,0.957,8.88,3661.8,1
16.83,0.329,54.36,1272.29,0
20.27,0.373,58.88,1251.39,0
24.53,0.415,38.69,1164.82,0
63.04,0.587,5.63,1583.46,1
77.75,0.867,14.48,1401.43,1
18.72,0.345,68.07,1176.43,0
65.96,0.725,26.29,3616.42,1
45.65,0.974,7.04,4238.91,1
21.21,0.275,66.55,693.22,0
30.36,0.005,15.74,599.11,0
32.49,0.21,40.84,910.74,0
30.86,0.358,49.01,667.92,0
80.69,0.865,29.33,3642.23,1
71.49,0.917,25.09,3600.51,1
38.6,0.925,18.24,4391.23,1
37.65,0.403,26.14,487.82,0
39.56,0.37,23.08,819.64,0
42.13,0.149,50.71,1047.13,0
82.28,0.912,17.64,2578.98,1
50.68,0.865,31.97,3240.2,1
27.52,0.172,15.04,492.67,0
67.21,0.811,17.62,4733.1,1
73.99,0.62,23.71,1526.48,1
29.54,0.466,16.89,890.59,0
44.33,0.73,23.31,3658.75,1
62.82,0.492,22.17,3372.93,1
76.93,0.695,9.72,3637.13,1
84.13,0.732,27.59,4293.72,1
77.09,0.903,21.27,4643.65,1
59.34,0.921,7.25,4669.15,1
19.32,0.231,33.17,1297.57,0
36.21,0.792,6.16,2811.25,1
21.77,0.334,25.28,946.51,0
88.82,0.579,15.03,1840.37,1
14.32,0.358,29.56,555.25,0
89.5,0.845,18.37,1533.81,1
59.9,0.948,27.32,4853.92,1
17.77,0.406,52.94,1222.73,0
20.29,0.14,18.17,580.71,0
15.67,0.036,29.39,1165.72,0
37.65,0.381,24.08,1284.28,0
44.83,0.182,59.5,828.22,0
32.5,0.378,38.35,516.56,0
44.52,0.21,18.49,908.51,0
79.91,0.427,11.4,1630.6,1
34.95,0.048,63.19,1100.9,0
39.52,0.373,23.06,1206.47,0
12.31,0.242,56.77,591.6,0
72.55,0.717,10.3,3505.14,1
21.46,0.344,25.84,484.5,0
43.43,0.172,45.56,460.07,0
39.15,0.234,15.7,911.23,0
37.57,0.469,63.37,733.49,0
44.26,0.017,17.04,1266.15,0
42.18,0.97,19.75,2684.75,1
44.19,0.925,11.3,4920.51,1
80.25,0.883,20.92,4913.96,1
89.48,0.614,7.77,4671.07,1
42.7,0.361,62.73,906.54,0
15.31,0.496,64.25,575.1,0
53.38,0.832,16.31,4026.28,1
51.04,0.762,28.9,4119.43,1
31.5,0.161,60.84,1290.58,0
85.05,0.841,20.43,2335.26,1
19.26,0.382,58.31,1274.95,0
14.58,0.362,43.04,544.11,0
13.44,0.378,68.07,766.7,0
25.07,0.451,61.68,555.36,0
38.68,0.202,39.44,855.55,0
48.47,0.664,6.74,4649.44,1
32.65,0.271,29.24,1150.39,0
82.88,0.928,26.77,1849.54,1
16.39,0.136,48.35,677.46,0
51.97,0.779,27.79,4600.67,1
74.24,0.402,34.82,2234.03,1
17.65,0.093,51.79,633.14,0
40.14,0.391,16.1,1256.51,0
43.7,0.304,52.5,1087.08,0
36.98,0.692,23.57,4587.82,1
62.12,0.46,10.46,2289.75,1
53.41,0.635,14.74,4250.16,1
86.33,0.896,18.41,2031.34,1
68.85,0.782,8.81,4751.71,1
80.26,0.741,20.94,2013.07,1
36.37,0.786,29.53,2773.72,1
61.97,0.863,12.1,1343.21,1
29.95,0.409,31.53,818.94,0
42.96,0.445,49.67,450.62,0
45.27,0.947,12.57,3539.09,1
53.12,0.801,10.41,2551.01,1
42.4,0.547,28.72,2646.81,1
29.66,0.003,15.71,565.5,0
31.67,0.271,23.8,1092.79,0
30.09,0.407,26.89,1205.85,0
53.72,0.657,10.13,2433.53,1
15.87,0.106,25.65,532.45,0
46.46,0.664,32.0,4185.17,1
42.87,0.386,50.82,678.15,0
41.93,0.363,66.59,803.82,0
15.28,0.123,32.98,1209.08,0
41.24,0.547,31.51,1216.09,1
57.83,0.782,7.44,2566.73,1
26.79,0.319,45.55,928.3,0
51.76,0.774,9.04,3237.1,1
10.04,0.027,28.2,758.05,0
63.81,0.542,6.55,2476.12,1
70.38,0.414,28.54,2030.72,1
28.79,0.167,47.69,674.39,0
73.71,0.539,14.38,4554.95,1
86.93,0.403,33.08,1247.07,1
20.06,0.272,67.71,1159.58,0
39.74,0.691,20.03,4404.78,1
55.66,0.973,10.92,4446.99,1
37.49,0.009,45.94,905.16,0
38.59,0.905,16.57,4060.88,1
38.99,0.031,67.61,915.51,0
85.04,0.912,11.0,1487.01,1
18.03,0.479,43.61,548.32,0
60.83,0.673,19.8,4111.85,1
85.04,0.468,17.06,2734.15,1
13.84,0.467,59.64,937.82,0
57.99,0.731,8.69,4402.16,1
27.9,0.136,18.7,444.07,0
32.58,0.401,58.85,734.78,0
60.6,0.636,25.31,3818.7,1
77.26,0.613,5.46,2205.14,1
54.91,0.926,25.8,4624.74,1
28.04,0.413,15.29,975.68,0
80.57,0.71,22.92,1758.14,1
73.49,0.635,14.92,3402.08,1
31.07,0.358,44.12,1178.29,0
36.38,0.457,17.48,423.39,0
23.51,0.248,43.79,731.3,0
77.65,0.538,21.23,2638.96,1
38.74,0.272,45.19,723.15,0
58.03,0.517,34.42,3300.85,1
52.27,0.608,21.11,4604.91,1
13.85,0.397,67.48,862.97,0
20.22,0.439,68.4,1019.43,0
16.72,0.139,37.6,493.43,0
31.56,0.267,35.88,604.64,0
34.37,0.225,38.67,1013.71,0
69.33,0.701,34.03,3642.59,1
72.04,0.693,30.11,4596.84,1
11.47,0.017,30.42,705.54,0
67.49,0.833,7.74,2876.78,1
80.2,0.627,23.95,4461.04,1
40.56,0.188,46.55,789.7,0
64.18,0.623,22.49,2630.29,1
41.64,0.678,31.66,1324.7,1
78.19,0.617,19.97,3370.1,1
31.68,0.041,17.58,886.42,0
52.07,0.537,28.53,4539.48,1
26.71,0.341,17.88,656.83,0
35.94,0.435,19.67,4133.06,1
14.18,0.317,31.41,922.86,0
33.62,0.372,45.47,451.53,0
20.24,0.485,60.1,572.85,0
48.72,0.914,14.85,4771.35,1
30.25,0.271,20.01,700.4,0
81.09,0.426,10.79,4474.45,1
31.18,0.118,66.52,932.3,0
23.15,0.322,52.66,1076.32,0
86.04,0.485,20.98,4802.27,1
69.94,0.863,26.92,2288.81,1
41.92,0.823,34.02,4262.15,1
30.69,0.047,30.56,736.82,0
45.94,0.795,31.23,3699.19,1
34.42,0.163,58.66,1228.35,0
31.78,0.147,15.75,967.82,0
34.08,0.464,50.75,1117.64,0
43.84,0.085,23.0,653.26,0
42.75,0.024,69.04,491.35,0
29.32,0.064,49.3,1176.27,0
38.4,0.079,54.92,751.89,0
40.04,0.739,12.73,4580.6,1
76.1,0.547,22.1,2648.26,1
88.55,0.801,21.5,3048.44,1
28.8,0.021,24.54,1173.04,0
18.23,0.467,46.2,776.55,0
28.6,0.213,54.96,1052.16,0
16.68,0.385,20.92,1138.92,0
18.23,0.048,63.11,959.9,0
19.48,0.29,24.0,951.24,0
43.54,0.369,34.05,1297.82,0
43.29,0.133,17.93,793.7,0
61.44,0.746,11.13,4637.44,1
32.19,0.275,45.19,728.49,0
15.81,0.042,66.81,1057.71,0
36.57,0.528,5.55,3534.07,1
24.44,0.223,53.36,1227.61,0
58.88,0.419,32.24,3342.48,1
42.68,0.124,34.13,684.6,0
75.3,0.886,14.79,2599.68,1
14.51,0.351,39.85,442.11,0
36.58,0.988,26.56,2428.24,1
16.22,0.338,54.68,739.96,0
45.28,0.858,25.11,1451.19,1
13.16,0.252,64.07,457.64,0
58.2,0.549,13.83,4922.91,1
39.21,0.389,50.92,570.29,0
10.85,0.435,45.81,1271.86,0
14.2,0.482,38.44,939.97,0
65.52,0.741,8.22,1997.37,1
74.1,0.409,7.88,4760.05,1
15.38,0.163,55.12,462.5,0
33.87,0.086,27.04,737.12,0
39.95,0.365,20.15,1178.32,0
43.95,0.35,51.53,1001.87,0
62.17,0.594,34.26,1564.99,1
89.1,0.699,31.63,2052.1,1
35.33,0.073,68.99,1246.27,0
41.97,0.409,60.26,1177.56,0
30.53,0.084,36.41,818.06,0
72.32,0.499,31.52,1263.13,1
41.62,0.709,16.26,3871.98,1
44.68,0.727,15.9,3387.47,1
44.39,0.589,22.23,2399.78,1
69.06,0.752,21.09,1781.79,1
30.17,0.393,60.7,469.93,0
52.7,0.91,8.48,4764.43,1
35.79,0.169,18.62,1158.32,0
41.88,0.407,25.81,4501.94,1
43.88,0.356,63.33,1268.13,0
23.19,0.367,42.32,768.07,0
66.13,0.752,22.74,1271.13,1
42.63,0.948,27.4,1293.37,1
54.78,0.52,17.48,3757.2,1
37.56,0.471,31.47,4965.73,1
27.71,0.25,45.89,1183.63,0
49.88,0.708,31.07,2127.9,1
59.37,0.482,22.42,1709.73,1
10.46,0.243,67.72,794.82,0
28.62,0.307,23.55,1158.82,0
35.93,0.339,37.48,518.8,0
74.93,0.997,32.14,3180.18,1
18.4,0.105,31.87,435.37,0
22.41,0.03,35.03,874.54,0
47.34,0.665,23.6,4679.87,1
71.26,0.487,30.07,2254.14,1
20.24,0.221,47.65,887.89,0
31.95,0.262,24.68,768.64,0
27.91,0.276,48.47,1076.28,0
74.16,0.633,16.01,1914.13,1
18.33,0.477,30.69,720.26,0
60.19,0.803,31.32,2354.21,1
74.24,0.687,19.28,1585.97,1
18.9,0.018,40.74,567.47,0
36.13,0.771,31.5,1506.01,1
76.89,0.832,27.14,2319.84,1
21.72,0.227,33.79,962.75,0
21.39,0.219,37.04,1291.42,0
21.63,0.467,33.32,1235.59,0
68.6,0.555,6.51,1348.26,1
63.53,0.435,32.45,1896.18,1
72.99,0.967,8.96,1757.54,1
30.67,0.333,29.11,895.86,0
56.05,0.899,28.32,3376.95,1
10.29,0.347,49.27,746.13,0
73.35,0.916,30.5,1519.79,1
79.89,0.775,5.98,4729.53,1
68.04,0.433,13.47,1261.41,1
44.75,0.479,51.93,1142.08,0
40.11,0.715,10.69,2016.33,1
39.29,0.301,36.92,612.84,0
12.37,0.184,60.41,733.04,0
66.83,0.819,16.54,2282.36,1
14.63,0.484,15.86,497.26,0
35.62,0.447,23.27,1157.34,0
19.69,0.237,20.03,800.06,0
26.44,0.198,68.97,887.35,0
31.45,0.01,36.55,444.65,0
24.51,0.215,65.71,1102.39,0
79.28,0.767,34.74,2391.3,1
40.55,0.72,31.18,4706.48,1
89.26,0.819,18.23,2573.69,1
68.35,0.743,18.64,2038.75,1
78.92,0.652,7.34,2779.38,1
24.3,0.398,34.51,1178.23,0
86.18,0.637,10.61,2819.07,1
63.12,0.74,16.74,4540.93,1
25.55,0.305,45.28,977.08,0
10.43,0.002,57.19,847.15,0
71.89,0.801,31.78,3721.13,1
16.23,0.161,62.56,1181.13,0
43.4,0.568,5.74,4605.63,1
67.53,0.759,13.78,4604.83,1
38.76,0.47,59.31,1216.13,0
56.72,0.812,19.71,3958.65,1
34.46,0.328,58.32,1031.1,0
38.44,0.345,63.39,1263.92,0
16.74,0.32,22.18,1180.97,0
23.54,0.372,47.62,526.87,0
17.78,0.453,61.17,423.99,0
27.01,0.476,17.98,640.21,0
40.53,0.189,45.68,743.51,0
42.6,0.086,38.14,1230.83,0
22.39,0.037,49.85,430.68,0
87.43,0.87,34.56,1740.3,1
42.4,0.419,58.75,857.96,0
36.65,0.365,55.21,868.83,0
79.31,0.824,9.2,4331.07,1
60.76,0.953,7.91,4207.33,1
72.61,0.432,7.62,3008.25,1
29.27,0.344,26.03,945.4,0
30.2,0.264,35.81,846.02,0
16.17,0.231,43.25,560.05,0
40.3,0.065,22.93,439.84,0
52.16,0.536,16.03,1938.83,1
47.64,0.575,13.27,3608.88,1
56.19,0.995,22.47,3191.16,1
87.16,0.874,29.49,4150.34,1
72.44,0.612,14.77,4927.75,1
65.9,0.636,24.9,1956.18,1
24.74,0.454,64.47,819.07,0
37.28,0.347,58.22,1113.14,0
38.98,0.701,32.87,1720.0,1
28.5,0.298,63.97,523.25,0
37.34,0.495,23.62,3718.1,1
28.76,0.033,23.24,1190.56,0
71.37,0.812,24.78,3148.29,1
18.55,0.094,66.36,608.62,0
43.12,0.462,65.77,1211.54,0
39.02,0.719,8.38,3741.37,1
25.05,0.09,55.84,1266.96,0
29.64,0.122,21.41,1145.59,0
49.62,0.952,16.78,1819.62,1
29.85,0.155,34.68,547.75,0
32.63,0.442,46.34,688.97,0
24.39,0.26,50.37,851.07,0
10.54,0.448,36.21,1247.15,0
71.46,0.574,18.14,3560.78,1
26.25,0.124,34.53,1142.49,0
81.06,0.691,27.82,3371.28,1
14.57,0.302,42.97,538.38,0
82.14,0.642,11.56,1231.88,1
85.41,0.761,24.25,3870.39,1
64.06,0.944,30.13,4341.29,1
85.62,0.459,20.55,4339.96,1
73.53,0.525,10.85,4632.92,1
73.31,0.883,24.25,4851.07,1
75.19,0.939,11.07,1759.08,1
66.98,0.847,20.94,4292.02,1
58.96,0.547,25.52,1427.3,1
43.02,0.26,27.87,1114.51,0
48.32,0.568,20.43,4055.57,1
16.13,0.354,35.41,1072.04,0
11.1,0.373,18.78,888.35,0
71.49,0.459,17.15,4894.35,1
63.72,0.857,30.22,1413.67,1
61.02,0.469,15.94,3184.73,1
11.11,0.388,45.59,525.95,0
36.65,0.995,18.49,4805.79,1
27.97,0.416,65.34,438.67,0
30.86,0.408,50.09,946.25,0
86.9,0.972,26.19,3896.41,1
34.64,0.147,38.97,1106.22,0
51.65,0.91,13.42,3763.47,1
44.46,0.78,24.93,2075.11,1
65.22,0.782,7.92,4763.29,1
32.4,0.464,60.99,474.07,0
29.05,0.183,32.79,891.13,0
40.09,0.569,11.22,2902.46,1
41.5,0.691,10.28,4671.55,1
29.04,0.187,68.85,885.97,0
25.82,0.378,29.21,884.3,0
85.92,0.914,26.87,1591.4,1
11.18,0.389,57.08,1204.23,0
71.59,0.671,12.07,4366.4,1
40.34,0.799,25.83,1768.04,1
46.76,0.764,32.29,3759.99,1
44.36,0.047,40.79,785.91,0
29.07,0.26,33.5,774.93,0
74.94,0.963,31.88,1301.59,1
10.02,0.099,67.29,557.54,0
24.18,0.219,41.81,587.96,0
43.46,0.749,15.18,1250.72,1
31.62,0.25,53.45,1282.31,0
59.69,0.761,11.59,2615.77,1
44.2,0.121,60.78,1149.1,0
15.75,0.238,68.66,727.7,0
41.08,0.769,33.26,4271.16,1
42.34,0.902,30.17,3197.47,1
16.65,0.193,59.81,918.8,0
30.92,0.396,20.07,694.62,0
42.13,0.244,42.12,501.0,0
82.91,0.411,5.7,2326.68,1
67.35,0.82,29.85,1743.95,1
17.14,0.01,31.52,1299.84,0
88.27,0.975,31.94,3261.0,1
86.99,0.998,17.12,2698.47,1
62.85,0.82,25.89,2712.3,1
43.36,0.53,26.11,2514.59,1
42.12,0.706,34.69,4671.01,1
31.94,0.438,59.64,465.99,0
81.3,0.837,20.97,2802.84,1
63.65,0.439,31.91,1792.07,1
25.79,0.089,38.85,1256.75,0
13.81,0.19,54.05,1096.97,0
19.07,0.423,63.68,1070.75,0
81.13,0.683,22.16,3006.27,1
25.6,0.01,43.1,732.4,0
47.72,0.546,23.62,3092.49,1
27.65,0.291,50.76,790.9,0
78.98,0.959,13.7,3282.57,1
37.73,0.436,23.73,4471.88,1
54.01,0.983,26.89,2797.79,1
88.81,0.645,26.89,2402.86,1
74.36,0.488,29.53,3934.46,1
17.65,0.459,40.54,473.12,0
59.09,0.491,24.83,3804.13,1
38.79,0.306,16.74,669.15,0
38.83,0.466,31.44,4545.84,1
58.31,0.675,22.9,1214.64,1
40.91,0.278,25.74,490.67,0
25.28,0.066,23.06,1024.37,0
81.96,0.888,33.45,1505.07,1
60.2,0.592,10.45,2334.01,1
65.35,0.729,9.73,2896.53,1
37.16,0.412,44.5,1018.91,0
72.97,0.896,32.15,2613.91,1
22.54,0.484,35.23,763.29,0
67.95,0.609,10.57,1706.98,1
62.4,0.822,16.44,3592.08,1
68.11,0.959,7.96,4345.85,1
86.5,0.905,31.25,1277.88,1
84.85,0.429,28.61,3139.38,1
44.98,0.776,30.74,2281.62,1
27.72,0.312,32.24,1102.56,0
10.4,0.318,52.72,1236.03,0
63.81,0.737,25.85,3090.18,1
19.9,0.034,40.81,1106.29,0
46.15,0.679,18.09,1206.82,1
25.49,0.08,28.89,917.61,0
80.16,0.963,16.04,4471.1,1
72.81,1.0,29.14,4613.86,1
27.89,0.447,23.42,465.55,0
56.38,0.727,21.4,2781.3,1
16.73,0.386,24.93,881.21,0
89.31,0.831,34.12,3798.55,1
12.54,0.287,63.37,802.7,0
29.35,0.051,65.28,894.15,0
72.03,0.717,8.36,3705.82,1
32.47,0.493,67.79,988.22,0
22.56,0.112,20.88,938.14,0
62.64,0.653,23.96,4726.93,1
18.83,0.128,66.15,1018.3,0
42.88,0.318,48.8,1085.61,0
43.86,0.353,64.51,636.18,0
22.54,0.228,33.41,447.04,0
14.26,0.196,17.96,491.37,0
67.55,0.629,15.04,1642.63,1
63.79,0.739,10.91,3161.05,1
30.34,0.486,22.23,974.67,0
37.46,0.273,37.85,741.79,0
15.16,0.007,63.85,691.14,0
18.6,0.172,37.04,632.17,0
12.04,0.149,31.54,710.36,0
76.74,0.472,5.43,1595.57,1
22.82,0.292,34.38,561.83,0
18.28,0.166,21.06,623.36,0
13.97,0.077,39.45,767.13,0
49.01,0.749,7.86,1736.04,1
79.2,0.959,19.05,1626.66,1
36.15,0.794,23.88,1785.71,1
11.68,0.188,39.94,969.72,0
73.99,0.819,32.69,4602.14,1
27.96,0.079,24.68,1077.96,0
70.45,0.665,22.23,1827.61,1
40.26,0.894,14.67,3530.59,1
47.3,0.54,21.68,4550.78,1
15.49,0.24,35.39,1083.7,0
69.08,0.435,17.29,2909.0,1
30.01,0.052,55.8,1071.38,0
74.46,0.457,11.29,1755.79,1
35.96,0.923,16.79,1420.07,1
39.2,0.003,21.0,629.33,0
44.35,0.924,26.7,1547.87,1
88.0,0.835,8.84,3253.55,1
26.65,0.361,38.78,1185.6,0
21.85,0.252,25.52,1170.1,0
55.56,0.589,32.34,3323.66,1
86.57,0.853,9.15,3795.08,1
25.56,0.315,50.92,970.59,0
40.56,0.418,69.48,655.04,0
36.66,0.958,21.19,4455.78,1
53.38,0.465,10.93,4690.06,1
38.45,0.446,22.61,4768.39,1
20.17,0.419,57.29,788.31,0
60.48,0.609,15.28,2165.48,1
11.39,0.467,22.68,1291.04,0
39.35,0.59,14.2,3735.74,1
15.06,0.05,37.68,1060.31,0
33.32,0.185,16.25,921.51,0
48.0,0.935,6.18,2228.69,1
39.46,0.352,19.07,467.98,0
49.4,0.619,26.81,4464.59,1
41.38,0.859,27.09,2426.86,1
38.05,0.018,37.38,1242.23,0
71.26,0.855,17.91,1831.49,1
89.2,0.433,33.86,4010.83,1
29.6,0.008,62.53,769.01,0
44.55,0.169,23.88,449.71,0
16.11,0.167,35.66,1068.72,0
35.09,0.064,42.98,520.76,0
43.4,0.391,66.25,507.76,0
37.28,0.62,28.17,3607.61,1
40.76,0.01,45.96,1205.88,0
21.8,0.365,57.38,904.1,0
13.22,0.376,37.1,491.93,0
45.15,0.642,5.74,3027.93,1
36.47,0.0,63.64,1199.88,0
18.39,0.055,33.03,816.66,0
76.9,0.973,11.91,2955.77,1
57.41,0.488,19.94,2378.2,1
35.99,0.294,32.29,1166.31,0
25.81,0.059,47.93,810.03,0
83.64,0.713,16.17,3831.95,1
19.98,0.345,53.19,987.59,0
79.21,0.48,27.42,3513.02,1
67.33,0.928,9.97,4219.21,1
27.25,0.499,17.27,632.33,0
75.98,0.459,32.03,2613.5,1
19.16,0.103,20.22,1232.94,0
19.11,0.273,39.08,662.48,0
68.56,0.616,27.56,3085.36,1
22.25,0.135,42.61,1219.95,0
64.7,0.489,12.33,4020.33,1
20.76,0.056,46.47,852.7,0
82.02,0.81,7.55,1382.47,1
36.74,0.859,14.9,3606.46,1
31.32,0.067,30.66,1085.37,0
65.02,0.623,23.06,1261.66,1
19.41,0.483,23.14,892.92,0
74.79,0.731,6.49,4592.34,1
34.74,0.47,52.54,1238.56,0
45.25,0.898,16.76,2686.94,1
15.84,0.449,67.13,934.29,0
67.2,0.63,31.56,3242.42,1
71.81,0.923,19.48,1440.65,1
12.81,0.02,27.09,658.74,0
89.28,0.892,20.55,2881.07,1
14.33,0.38,55.5,929.18,0
31.09,0.448,28.46,1225.8,0
79.5,0.922,31.87,3610.27,1
27.97,0.319,51.67,816.75,0
15.39,0.049,66.18,721.29,0
79.02,0.695,12.42,1659.3,1
71.78,0.531,26.25,1846.74,1
64.11,0.612,13.72,2150.43,1
86.86,0.623,27.02,3192.66,1
41.38,0.494,25.69,2598.66,1
12.72,0.324,32.67,777.37,0
45.67,0.993,15.51,3941.66,1
14.54,0.013,21.94,759.97,0
58.72,0.489,13.3,4418.9,1
38.97,0.99,34.61,1707.97,1
21.49,0.225,67.2,618.34,0
18.2,0.258,45.68,1100.75,0
64.45,0.757,31.42,2104.91,1
83.17,0.756,34.03,1576.91,1
70.48,0.786,22.97,3550.43,1
44.64,0.923,29.79,3932.07,1
31.46,0.247,40.91,437.6,0
43.55,0.351,59.07,571.02,0
36.65,0.334,61.55,801.37,0
45.27,0.934,26.0,4524.61,1
72.36,0.598,5.06,3082.85,1
44.31,0.003,64.81,683.78,0
35.4,0.274,59.47,1162.49,0
21.33,0.081,46.0,665.56,0
78.22,0.774,9.22,3245.57,1
13.44,0.354,40.3,454.79,0
30.26,0.421,53.08,849.1,0
44.06,0.443,10.32,3570.26,1
60.87,0.417,26.87,2635.33,1
58.87,0.845,32.47,2406.43,1
16.89,0.285,15.84,708.86,0
29.36,0.346,28.95,1031.51,0
33.2,0.021,56.51,528.54,0
51.34,0.965,9.03,2674.21,1
17.25,0.437,61.82,878.72,0
54.3,0.558,17.29,1280.86,1
58.66,0.406,27.25,3792.46,1
63.18,0.67,5.97,4430.93,1
24.55,0.311,63.22,973.36,0
86.37,0.513,24.19,2301.39,1
38.01,0.39,44.53,1122.45,0
30.63,0.048,60.21,448.99,0
23.61,0.446,48.81,1067.59,0
34.78,0.062,49.33,1215.39,0
55.38,0.681,6.61,1409.28,1
80.57,0.473,6.37,4749.8,1
21.55,0.027,15.81,548.38,0
25.72,0.411,22.29,485.85,0
37.21,0.29,17.68,574.98,0
42.3,0.789,14.47,2425.44,1
43.69,0.404,67.34,667.35,0
20.56,0.351,62.87,1031.35,0
57.64,0.631,33.38,1766.01,1
12.46,0.473,48.84,431.61,0
35.63,0.463,43.47,949.62,0
45.3,0.71,33.98,4183.11,1
43.84,0.495,34.58,1001.6,0
37.27,0.417,46.38,892.89,0
35.49,0.368,38.17,643.12,0
43.41,0.169,51.15,1243.71,0
49.31,0.427,23.18,2033.06,1
42.86,0.923,17.62,1802.0,1
28.71,0.275,25.25,1082.78,0
34.22,0.079,69.04,528.86,0
81.46,0.794,26.93,2434.96,1
71.29,0.628,28.61,2524.89,1
35.75,0.005,48.97,1241.29,0
15.01,0.274,46.32,917.25,0
75.95,0.8,16.72,2125.89,1
58.66,0.735,27.93,3353.48,1
81.4,0.885,34.0,2383.96,1
21.34,0.04,50.33,577.93,0
36.22,0.021,40.0,834.01,0
54.3,0.477,31.18,2122.94,1
38.0,0.434,41.85,734.9,0
40.78,0.43,30.94,795.08,0
57.18,0.87,29.45,1552.87,1
77.11,0.826,23.51,4307.38,1
70.17,0.687,30.39,1299.77,1
18.1,0.067,44.3,1196.97,0
58.42,0.583,27.04,3148.43,1
25.99,0.206,43.32,532.16,0
14.37,0.131,19.67,469.84,0
83.83,0.56,30.43,4432.94,1
26.16,0.017,58.58,608.16,0
17.18,0.326,37.61,1145.57,0
42.36,0.362,18.59,591.77,0
44.01,0.754,10.54,3789.21,1
57.81,0.572,20.27,1682.44,1
87.01,0.857,17.04,2499.4,1
50.06,0.51,23.14,2821.01,1
22.39,0.446,21.89,709.57,0
27.58,0.149,21.26,541.67,0
11.18,0.288,27.18,702.08,0
20.24,0.285,30.18,524.13,0
22.61,0.346,19.01,815.82,0
55.48,0.596,11.38,1480.18,1
81.69,0.647,18.08,2788.57,1
16.68,0.154,61.36,708.75,0
54.18,0.488,19.94,3569.04,1
20.36,0.109,67.6,1190.23,0
80.01,0.756,7.84,3787.57,1
10.27,0.039,69.48,677.15,0
39.03,0.286,56.61,442.07,0
46.79,0.457,12.94,1606.43,1
39.3,0.038,43.66,717.39,0
25.86,0.05,47.65,1086.42,0
26.02,0.335,66.58,907.68,0
37.16,0.428,45.54,1192.73,0
67.08,0.899,33.84,1980.62,1
39.38,0.829,16.34,4310.57,1
18.17,0.436,30.41,875.34,0
32.63,0.302,21.76,455.58,0
27.75,0.336,37.16,728.86,0
37.07,0.285,34.3,1156.87,0
78.85,0.504,6.83,1401.78,1
37.44,0.461,25.86,1158.29,0
82.91,0.549,34.26,3840.44,1
39.87,0.823,28.49,4622.63,1
14.57,0.467,60.94,495.38,0
36.31,0.044,18.25,484.07,0
31.8,0.351,38.22,961.18,0
89.73,0.61,8.79,1343.79,1
84.72,0.418,22.2,4975.61,1
69.29,0.422,9.84,3912.52,1
49.1,0.669,11.63,2998.68,1
88.21,0.557,13.26,3638.66,1
38.73,0.386,16.87,1167.87,0
71.38,0.453,31.56,1535.84,1
28.82,0.395,69.78,1280.38,0
79.27,0.548,13.05,1257.74,1
38.99,0.199,25.73,788.34,0
35.84,0.881,19.6,1902.13,1
19.93,0.313,17.34,983.96,0
43.86,0.223,27.52,953.41,0
56.47,1.0,14.09,4497.21,1
24.28,0.075,61.12,669.96,0
38.04,0.328,20.43,1109.26,0
27.17,0.102,27.99,1171.28,0
14.72,0.393,61.8,955.35,0
37.25,0.075,33.14,1292.44,0
36.28,0.527,12.07,3608.68,1
72.87,0.904,15.26,1318.87,1
14.72,0.091,16.32,1051.82,0
82.09,0.977,31.38,2066.73,1
14.42,0.391,60.03,730.33,0
80.86,0.478,12.53,4392.52,1
52.94,0.556,13.74,3284.39,1
26.85,0.381,50.57,488.92,0
12.47,0.435,18.6,660.55,0
43.29,0.04,69.58,668.08,0
50.62,0.617,16.14,3581.22,1
26.11,0.391,21.51,701.29,0
40.75,0.268,54.21,1260.58,0
57.16,0.566,28.47,3207.22,1
35.8,0.415,16.51,4206.55,1
42.78,0.099,69.36,606.33,0
69.86,0.705,19.14,1846.07,1
14.96,0.284,37.12,719.34,0
13.29,0.342,30.11,864.14,0
37.3,0.53,16.37,1506.95,1
85.93,0.446,34.62,1403.49,1
87.06,0.924,5.24,1835.86,1
72.34,0.847,27.18,1336.63,1
10.41,0.493,43.05,597.29,0
19.9,0.402,47.59,1052.98,0
53.86,0.401,22.55,4135.75,1
